Id หลัก,Facter ID,กลุ่มหัวข้อ,โค้ดการประเมิน,ชื่อ competency,ตัวอย่าง,น้ำหนัก,Target,คะแนน 1,คะแนน 2,คะแนน 3,คะแนน 4,คะแนน 5,,
,5,231,PPSV-201908-766,"คอยติดตามเรื่องที่เป็นปัญหาของผู้มารับบริการจนกว่าจะแล้วเสร็จ  

",,2,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,231,PPSV-201908-766,ทักทายและให้การต้อนรับผู้มาติดต่องานด้วยความยิ้มแย้ม/น้ำเสียงนุ่มนวล สุภาพ,,2,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,231,PPSV-201908-766,นำปัญหาต่างๆของผู้มารับบริการมาวางแผนพัฒนาการดำเนินงานในครั้งต่อไป,,2,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,231,PPSV-201908-766,"ประสานงานทั้งภายในหรือภายนอกหน่วยงานอย่างต่อเนื่องและ
รวดเร็ว",,2,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,230,PPSV-201908-766,เปรียบเทียบระบบการให้บริการ การวัคซีน เพื่อวางแนวทางในการให้บริการที่เพิ่มขึ้น,,3.25,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,230,PPSV-201908-766,ขนส่ง จัดเก็บ เตรียมวัคซีน และจัดเรียงวัคซีนตามคุณสมบัติของวัคซีนตามมาตรฐานที่กำหนดเพื่อให้วัคซีนมีคุณภาพพร้อมใช้,,3.25,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,230,PPSV-201908-766,จัดเก็บข้อมูลและสร้างฐานข้อมูล วิเคราะห์ข้อมูลเกี่ยวกับผู้รับบริการวัคซีน เฝ้าระวังอุบัติการณ์ที่อาจเกิดอันตราย ในการบริหารจัดการวัคซีน,,3.25,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,230,PPSV-201908-766,บูรณาการองค์ความรู้ด้านการบริหารจัดการวัคซีนโดยใช้เทคนิคการวิเคราะห์หลายรูปแบบเพื่อให้คำปรึกษา แนะนำเชิงยุทธศาสตร์แก่ผู้บริหารระดับสูง,,3.25,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,230,PPSV-201908-766,ประเมินอาการข้างเคียงที่เกิดภายหลังการ ได้รับวัคซีนและช่วยเหลือดูแลแก้ไขปัญหาเมื่อเกิดอาการผิดปกติที่เกิดขึ้นได้อย่างถูกต้องและบันทึกอาการผิดปกติที่เกิดขึ้นได้อย่างถูกต้อง,,3.25,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,230,PPSV-201908-766,วางระบบการจัดเก็บข้อมูลและสร้างฐานข้อมูลเกี่ยวกับผู้รับบริการวัคซีน,,3.25,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,241,PPSV-201908-766,วางแผนงานและกำหนดกิจกรรมล่วงหน้า เพื่อสร้างโอกาสหรือหลีกเลี่ยงปัญหาที่เกิดขึ้นกับผู้รับบริการได้,,2.9,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,241,PPSV-201908-766,วิเคราะห์ปัญหาที่เกิดขึ้น ในการปฏิบัติงาน และแก้ปัญหาที่เกิดขึ้นให้การดําเนินงานเป็นไปตามเป้าหมายที่กําหนด,,2.9,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,241,PPSV-201908-766,สามารถให้ความรู้ เกี่ยวกับการการป้องกันโรค ฟื้นฟูสุขภาพ และการสร้างเสริมสุขภาพ,,2.9,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,241,PPSV-201908-766,สามารถชี้แหล่งข้อมูลหรือทรัพยากรที่จำเป็นในการพัฒนาบริการสุขภาพให้ผู้รับบริการได้,,2.9,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,241,PPSV-201908-766,สามารถนำข้อมูลปัญหามาวิเคราะห์ เพื่อวางแผนการแก้ปัญหาอย่างมีระบบ,,2.9,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,241,PPSV-201908-766,สามารถนำปัญหาจากฐานข้อมูลมาวิเคราะห์เพื่อนำไปสู่การแก้ปัญหาอย่างเป็นระบบ,,2.9,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,241,PPSV-201908-766,สามารถส่งเสริมให้ผู้รับบริการ และพนักงาน ตระหนักถึงการส่งเสริมสุขภาพที่ดี,,2.9,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,224,PPSV-201908-750,- ใช้โปรแกรมคอมพิวเตอร์  Microsoft Excel ในการปฏิบัติงานได้,,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,224,PPSV-201908-750,- ใช้โปรแกรมคอมพิวเตอร์ Microsoft Powerpoint ในการปฏิบัติงานได้,,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,224,PPSV-201908-750,- สามารถแนะนำการใช้งาน แก้ไขปัญหาจากการใช้ Intranet และ Internet ได้,,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,224,PPSV-201908-750,- สามารถใช้โปรแกรม MS Excel ในการวิเคราะห์ข้อมูลเบื้องต้นได้,,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,224,PPSV-201908-750,- สามารถใช้ระบบงานเอกสารของหน่วยงานใน Intranet ได้,,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,224,PPSV-201908-750,- สามารถนำเสนองานผลงานด้วยโปรแกรม Powerpoint  ได้,,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,224,PPSV-201908-750,- สามารถสืบค้นข้อมูล (Search Engine) จากแหล่งข้อมูลได้,,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,224,PPSV-201908-750,"ใช้โปรแกรมคอมพิวเตอร์ Microsolf Office ได้ 
- ใช้โปรแกรมคอมพิวเตอร์  Microsoft Word  ในการปฏิบัติงานได้",,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,224,PPSV-201908-750,"ใช้โปรแกรมคอมพิวเตอร์ในการนำเสนอผลงานได้
- สามารถนำข้อมูลต่างๆ จัดทำใน Power Point เพื่อนำเสนองานผลงานหรือ รายงานได้",,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,224,PPSV-201908-750,"ใช้โปรแกรมคอมพิวเตอร์ในการวิเคราะห์ข้อมูล 
- สามารถนำข้อมูลต่างๆ ที่เป็นตัวเลขสำหรับวิเคราะห์บันทึกใน  Microsoft Excel",,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,224,PPSV-201908-750,"ใช้ระบบ Intranet ภายในโรงพยาบาล และ Internet ได้
- สามารถใช้ E-Mail ในการติดต่อสื่อสารประสานงานได้",,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,224,PPSV-201908-750,"ให้คำแนะนำแก้ไขปัญหาจากการทำงานบนสารสนเทศให้กับเพื่อนร่วมงานได้
- สามารถแนะนำการใช้งาน แก้ไขปัญหาจากการใช้โปรแกรมสำเร็จรูป MS Office ได้",,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,222,PPSV-201908-750,-  มีความรู้ในการเก็บรวบรวมข้อมูลของลูกค้าได้,,1.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,222,PPSV-201908-750,-  มีความรู้พื้นฐานในการเก็บรวบรวมข้อมูลคู่แข่งขันได้,,1.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,222,PPSV-201908-750,-  สามารถเขียนรายงานสรุปจากการสำรวจหาความพึงพอใจให้เป็นข้อมูลที่สามารถนำไปประยุกต์ใช้เพื่อปรับปรุง พัฒนาการบริการให้กับกลุ่มลูกค้าเป้าหมายได้,,1.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,222,PPSV-201908-750,-  สามารถนำเสนอโครงการสำรวจหาความต้องการของกลุ่มลูกค้าได้,,1.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,222,PPSV-201908-750,-  สามารถนำข้อมูลของลูกค้าที่ได้มาวิเคราะห์หาความต้องการ และแบ่งกลุ่มลูกค้าให้เหมาะสมกับการบริการ ของโรงพยาบาลได้,,1.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,222,PPSV-201908-750,-  สามารถวางแผน และนำเสนอโครงการสำรวจความพึงพอใจของลูกค้าได้,,1.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,222,PPSV-201908-750,- สามารถนำเสนอผลสรุปที่ได้จากการสำรวจ และวิเคราะห์ มาวางแผนกิจกรรมทางการตลาดให้เหมาะสมกับสถานการณ์และตรงตามความต้องการของตลาดได้,,1.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,222,PPSV-201908-750,"การนำผลสรุปมานำเสนอ และวางแผนการทำการตลาด 
-  สามารถรายงานนำเสนอให้กับผู้บังคับบัญชา และสรุปเหตุและผล 
และนำเสนอการวางแผนการทำงานให้สอดคล้องกับผลลัพธ์ที่ได้มา",,1.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,222,PPSV-201908-750,"การวางแผนและการนำเสนอการสำรวจข้อมูล 
 - สามารถวางแผนสำรวจสถานการณ์ตลาด และตลาดคู่แข่งได้",,1.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,222,PPSV-201908-750,"ความสามารถในการรวบรวมข้อมูล
-  มีความรู้พื้นฐานในการทำวิจัยตลาด",,1.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,222,PPSV-201908-750,"นำข้อมูลจากการวิเคราะห์ และประเมินที่ได้มาสรุปผล  
- สามารถเขียนรายงานสรุปผลจากการสำรวจและวิเคราะห์สถานการณ์ตลาดปัจจุบัน ตลาดคู่แข่ง เพื่อนำไปใช้ในการทำการตลาดต่อไปได้",,1.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,222,PPSV-201908-750,"นำข้อมูลจากการสำรวจมาวิเคราะห์และประเมินสถานการณ์การตลาด
-  สามารถนำข้อมูลคู่แข่งที่ได้มาวิเคราะห์รวมทั้งประเมินสถานการณ์การตลาดของบริษัท และของคู่แข่งทางการตลาดได้",,1.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,223,PPSV-201908-750,-  มีความรู้ความเข้าใจเบื้องต้นว่าโปรแกรมตรวจสุขภาพของโรงพยาบาลมีอะไรบ้าง,,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,223,PPSV-201908-750,-  มีความรู้ความเข้าใจโปรแกรมการตรวจสุขภาพ ให้เหมาะสมกับกลุ่มผู้รับบริการ,,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,223,PPSV-201908-750,-  รัจักเครื่องมือแพทย์ที่โรงพยาบาลใช้ในการรักษา,,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,223,PPSV-201908-750,-  รู้จักการให้บริการด้านสุขภาพที่มีของโรงพยาบาล,,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,223,PPSV-201908-750,-  สามารถกำหนดโปรแกรม แพคเกจด้านสุขภาพได้,,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,223,PPSV-201908-750,-  สามารถถ่ายทอดความรู้เบื้องต้นด้านเครื่องมือแพทย์ว่าใช้รักษากลุ่มโรคใด,,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,223,PPSV-201908-750,-  สามารถนำเสนอทางเลือกการรักษาพยาบาลเครื่องมือแพทย์ใหกับกลุ่มพันธมิตรได้,,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,223,PPSV-201908-750,"การนำเสนอ และการเสนอขายโปรแกรมด้านสุขภาพของโรงพยาบาล
-  สามารถนำเสนอ โปรแกรมด้านสุขภาพ ให้กับผู้รับบริการ และกลุ่มพันธมิตรได้",,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,223,PPSV-201908-750,"ความเชี่ยวชาญในงานจนสามารถถ่ายทอดให้ความรู้ได้
-  สามารถถ่ายทอดความรู้ด้านโรงพยาบาลด้านสุขภาพ โปรแกรมสุขภาพได้",,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,223,PPSV-201908-750,"ความรู้เกี่ยวกับ ข้อมูลโรงพยาบาล สุขภาพ และเครื่องมือแพทย์ 
 - มีความรู้ความเข้าใจเบื้องต้นว่าคลินิกที่มีของโรงพยาบาลรักษากลุ่มโรคใดบ้าง",,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,223,PPSV-201908-750,"ความรู้เบื้องต้นเกี่ยวกับ ข้อมูลโรงพยาบาล สุขภาพ และเครื่องมือแพทย์
-  รู้จักคลินิก และการให้บริการที่มีของโรงพยาบาล",,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,223,PPSV-201908-750,"สามารถแนะนำเพื่อนร่วมงานเรื่องโรงพยาบาลสุขภาพและเครื่องมือแพทย์
-  ให้ความรู้เพื่อนร่วมงาน เกี่ยวกับโรงพยาบาลสุขภาพและเครื่องมือแพทย์",,1.7,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,239,PPSV-201908-750,ใช้ความรู้เกี่ยวกับจิตวิทยามวลชน ให้เป็นประโยชน์ในการสื่อสารจูงใจโครงการให้สัมฤทธิ์ผล,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,239,PPSV-201908-750,คาดการณ์และพร้อมที่จะรับมือกับปฏิกิริยาทุกรูปแบบของผู้ฟังที่อาจ เกิดขึ้น,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,239,PPSV-201908-750,คาดการณ์ถึงผลของการนำเสนอ และคำนึงถึงภาพลักษณ์ของตนเอง,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,239,PPSV-201908-750,นำเสนอ ข้อมูล หรือความเห็นอย่างตรงไปตรงมา โดยยังมิได้ปรับรูปแบบการนำเสนอตามความสนใจและระดับของผู้ฟัง,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,239,PPSV-201908-750,นำเสนอข้อมูล ความเห็น ประเด็น หรือตัวอย่างประกอบที่มีการเตรียมอย่างรอบคอบ เพื่อให้ผู้อื่นเข้าใจ ยอมรับ และสนับสนุนความคิดของตน,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,239,PPSV-201908-750,ปรับแต่ละขั้นตอนของการสื่อสาร นำเสนอ และจูงใจให้เหมาะสมกับผู้ฟัง แต่ละกลุ่มหรือแต่ละราย,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,239,PPSV-201908-750,ปรับรูปแบบการนำเสนอให้เหมาะสมกับความสนใจและระดับของผู้ฟัง,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,239,PPSV-201908-750,มีความเชี่ยวชาญในการขายโปรแกรมตรวจสุขภาพทุกประเภท รวมถึงสามารถเทียบรายการตรวจต่างๆกับคู่แข่งได้,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,239,PPSV-201908-750,วางแผนการนำเสนอโดยคาดหวังว่าจะสามารถจูงใจให้ผู้อื่นคล้อยตาม,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,239,PPSV-201908-750,สามารถให้ความช่วยเหลือผู้อื่นในการขายโปรแกรมตรวจสุขภาพที่มีความซับซ้อนได้อย่างมีประสิทธิภาพ,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,239,PPSV-201908-750,สามารถขายโปรแกรมตรวจสุขภาพให้แก่ผู้รับบริการตามที่ผู้รับบริการร้องขอ,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,239,PPSV-201908-750,สามารถค้นหาความต้องการของผู้รับบริการและนำเสนอโปรแกรมตรวจสุขภาพที่เหมาะสมให้กับผู้รับบริการได้,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,239,PPSV-201908-750,สามารถถ่ายทอดเทคนิคการขายไปสู่ผู้อื่นได้อย่างมีประสิทธิภาพ,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,239,PPSV-201908-750,หากผู้รับบริการเลือกโปรแกรมตรวจสุขภาพที่ไม่เหมาะก็สามารถโน้มน้าวให้ผู้รับบริการเลือกโปรแกรมตรวจสุขภาพที่เหมาะสมได้อย่างถูกต้อง,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,240,PPSV-201908-750,เสนอแนวทางการประสานงานที่ไม่ซ้ำซ้อนในการดำเนินงาน,,0.96,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,240,PPSV-201908-750,แจ้งผลความคืบหน้าในการติดต่อประสานงานกับผู้อื่นให้หัวหน้างานและผู้ที่เกี่ยวข้องรับรู้เสมอ,,0.96,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,240,PPSV-201908-750,ให้ข้อเสนอแนะถึงเทคนิคและกลยุทธ์ในการติดต่อประสานงานกับบุคลที่ติดต่อยาก,,0.96,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,240,PPSV-201908-750,ให้คำแนะนำแก่ผู้อื่นถึงบุคคลหรือหน่วยงานที่จะต้องเข้าไปติดต่อประสานงานด้วย,,0.96,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,240,PPSV-201908-750,ตรวจสอบ และประเมินผลลัพธ์ที่เกิดขึ้นจากการสื่อสารและประสานงาน,,0.96,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,240,PPSV-201908-750,ประเมินผลสัมฤทธิ์หรือการดำเนินงานกับหน่วยงานที่เกี่ยวข้อง,,0.96,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,240,PPSV-201908-750,ประเมินสภาพปัญหาการดำเนินงาน ความต้องการของหน่วยงานที่จะดำเนินงานให้บรรลุเป้าหมาย,,0.96,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
