Id หลัก,Facter ID,กลุ่มหัวข้อ,โค้ดการประเมิน,ชื่อ competency,ตัวอย่าง,น้ำหนัก,Target,คะแนน 1,คะแนน 2,คะแนน 3,คะแนน 4,คะแนน 5,,
,5,181,PPSV-201908-710,รู้สิทธิผู้ป่วย 10 ประการ,,2.5,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,181,PPSV-201908-710,สามารถแก้ปัญหาเฉพาะหน้าได้,,2.5,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,181,PPSV-201908-710,สามารถรู้ว่าใครมีสิทธิอนุมัติให้ประวัติการรักษา,,2.5,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,181,PPSV-201908-710,สามารถสอนงานให้ผู้อื่นสามารถปฏิบัติได้ถูกต้อง,,2.5,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,182,PPSV-201908-710,มีความรู้  ความเข้าใจ สามารถบันทึกเวชระเบียนได้ และสามารถนิเทศงาน /สอนงานการตรวจสอบเวชระเบียนตามหลักประกันสุขภาพแห่งชาติและมาตรฐาน JCI ได้,,5.04,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,182,PPSV-201908-710,มีความรู้ ความเข้าใจ เกี่ยวกับการบันทึกเวชระเบียน ตามมาตรฐานการบันทึกหลักประกันสุขภาพแห่งชาติและมาตรฐาน JCI และสามารถบันทึกเวชระเบียนได้ตาม check list การตรวจเวชระเบียนตามมาตรฐาน JCI ได้อย่างถูกต้อง,,5.04,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,182,PPSV-201908-710,มีความรู้ ความเข้าใจ เกี่ยวกับการบันทึกเวชระเบียน สามารถตรวจสอบเวชระเบียนได้ด้วยตนเองและถูกต้องตามมาตรฐานการบันทึกตามหลักประกันสุขภาพแห่งชาติและมาตรฐาน JCI,,5.04,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,182,PPSV-201908-710,มีความรู้เกี่ยวกับการบันทึกเวชระเบียน ตามมาตรฐานการบันทึกตามหลักประกันสุขภาพแห่งชาติและมาตรฐาน JCI,,5.04,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-715,ต้องขอความช่วยเหลือจากเพื่อนร่วมงานบางครั้ง,,2,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-715,มีความรู้เรื่องการค้น-เก็บเวชระเบียนได้ดี และสามารถนำความรู้มาพัฒนางานได้,,2,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-715,มีความรู้และรู้วิธี ขั้นตอนการค้น-เก็บเวชระเบียน,,2,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-715,รู้ตำแหน่งเวชระเบียนที่อยู่ในตู้เก็บ,,2,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-715,สามารถแก้ปัญหาเฉพาะหน้าได้,,2,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-715,สามารถค้น-เก็บเวชระเบียนได้ถูกต้อง รวดเร็ว ตามเวลาที่กำหนด,,2,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-715,สามารถตรวจสอบการค้น-เก็บเวชระเบียนที่ผิดพลาดได้,,2,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-715,สามารถนำเทคนิคใหม่ๆ มาประยุกต์ใช้ในงานตัวเองได้,,2,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-715,สามารถรู้สถานะของเวชระเบียนว่าถูกยืม - Admit ยังไม่ได้รับคืน และติดตามเวชระเบียนที่ค้างรับตามคลินิคต่างๆ ได้,,2,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-715,สามารถสอนงานผู้อื่นได้อย่างถูกต้อง,,2,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,183,PPSV-201908-715,"รู้จักชื่อ และชนิดของเอกสาร และสามารถจัดเรียงเวชระเบียนได้ตามมาตรฐานหลักประกันสุขภาพ
แห่งชาติ",,4.02,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,183,PPSV-201908-715,สามารถตรวจสอบความครบถ้วนของเอกสารได้,,4.02,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,183,PPSV-201908-715,สามารถตรวจสอบความถูกต้องของเอกสารแต่ละชนิด และสามารถติดตามเอกสารที่หน่วยงานส่งมาไม่ครบได้,,4.02,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,183,PPSV-201908-715,สามารถตรวจสอบความสมบูรณ์ของเวชระเบียนได้,,4.02,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,183,PPSV-201908-715,สามารถสอนงานให้ผู้อื่นสามารถปฏิบัติได้ถูกต้อง,,4.02,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,180,PPSV-201908-715,มีความรู้พื้นฐานทางกายวิภาคศาสตร์ของมนุษย์,,3.3,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,180,PPSV-201908-715,รู้ชื่อโรคที่เป็นคำย่อที่พบบ่อยในโรงพยาบาล,,3.3,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,180,PPSV-201908-715,สามารถเขียนคำย่อที่เป็นศัพท์แพทย์ได้บางคำและบอกความหมายได้,,3.3,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,180,PPSV-201908-715,สามารถค้นหาข้อมูลในตำรา หรือแหล่งข้อมูลอื่นได้,,3.3,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,180,PPSV-201908-715,สามารถสอนงานให้ผู้อื่นสามารถปฏิบัติได้ถูกต้อง,,3.3,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,180,PPSV-201908-715,สามารถอ่านศัพท์แพทย์ได้และสามารถบอกความหมายของคำศัพท์ได้,,3.3,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,178,PPSV-201908-715,รู้ USER และ PASSWARD ของหน่วยงานตนเอง และสามารถเปิดเข้าระบบ HIS ได้,,4.02,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,178,PPSV-201908-715,สามารถใช้โปรแกรมอื่นเชื่อมต่อกับระบบที่เกี่ยวข้องกับงานได้อย่างมีประสิทธิภาพ,,4.02,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,178,PPSV-201908-715,สามารถใช้ระบบ HIS เก็บข้อมูลผู้ป่วย และสามารถแก้ไขปัญหาเฉพาะหน้า หรือปัญหาหน้างานได้,,4.02,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,178,PPSV-201908-715,สามารถสอนงานให้ผู้อื่นสามารถปฏิบัติได้ถูกต้อง,,4.02,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,178,PPSV-201908-715,สามารถสามารถค้นหารายชื่อผู้ป่วยได้ และรู้สถานะของผู้ป่วย เช่น Admit หรือ Discharge,,4.02,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,181,PPSV-201908-715,เข้าใจขั้นตอนวิธีปฏิบัติในการขอข้อมูล,,2.5,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,181,PPSV-201908-715,เข้าใจวิธีการถ่ายประวัติการรักษา และเข้าใจความสำคัญของข้อมูล,,2.5,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,181,PPSV-201908-715,รู้ว่าข้อมูลไหนเปิดเผยได้ ข้อมูลไหนเป็นความลับ และข้อมูลไหนส่งทางไปรษณีย์ได้ ข้อมูลไหนที่ต้องมารับด้วยตนเอง,,2.5,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,181,PPSV-201908-715,รู้ว่าหลักฐานที่ใช้ประกอบในการขอประวัติการรักษาประกอบด้วยอะไรบ้าง และผู้มีสิทธิขอข้อมูลเป็นใครบ้าง,,2.5,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,181,PPSV-201908-715,รู้สิทธิผู้ป่วย 10 ประการ,,2.5,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,181,PPSV-201908-715,สามารถแก้ปัญหาเฉพาะหน้าได้,,2.5,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,181,PPSV-201908-715,สามารถรู้ว่าใครมีสิทธิอนุมัติให้ประวัติการรักษา,,2.5,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,181,PPSV-201908-715,สามารถสอนงานให้ผู้อื่นสามารถปฏิบัติได้ถูกต้อง,,2.5,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-716,ต้องขอความช่วยเหลือจากเพื่อนร่วมงานบางครั้ง,,2,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-716,มีความรู้เรื่องการค้น-เก็บเวชระเบียนได้ดี และสามารถนำความรู้มาพัฒนางานได้,,2,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-716,มีความรู้และรู้วิธี ขั้นตอนการค้น-เก็บเวชระเบียน,,2,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-716,รู้ตำแหน่งเวชระเบียนที่อยู่ในตู้เก็บ,,2,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-716,สามารถแก้ปัญหาเฉพาะหน้าได้,,2,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-716,สามารถค้น-เก็บเวชระเบียนได้ถูกต้อง รวดเร็ว ตามเวลาที่กำหนด,,2,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-716,สามารถตรวจสอบการค้น-เก็บเวชระเบียนที่ผิดพลาดได้,,2,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-716,สามารถนำเทคนิคใหม่ๆ มาประยุกต์ใช้ในงานตัวเองได้,,2,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-716,สามารถรู้สถานะของเวชระเบียนว่าถูกยืม - Admit ยังไม่ได้รับคืน และติดตามเวชระเบียนที่ค้างรับตามคลินิคต่างๆ ได้,,2,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,185,PPSV-201908-716,สามารถสอนงานผู้อื่นได้อย่างถูกต้อง,,2,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,183,PPSV-201908-716,"รู้จักชื่อ และชนิดของเอกสาร และสามารถจัดเรียงเวชระเบียนได้ตามมาตรฐานหลักประกันสุขภาพ
แห่งชาติ",,4.02,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,183,PPSV-201908-716,สามารถตรวจสอบความครบถ้วนของเอกสารได้,,4.02,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,183,PPSV-201908-716,สามารถตรวจสอบความถูกต้องของเอกสารแต่ละชนิด และสามารถติดตามเอกสารที่หน่วยงานส่งมาไม่ครบได้,,4.02,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,183,PPSV-201908-716,สามารถตรวจสอบความสมบูรณ์ของเวชระเบียนได้,,4.02,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,183,PPSV-201908-716,สามารถสอนงานให้ผู้อื่นสามารถปฏิบัติได้ถูกต้อง,,4.02,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,180,PPSV-201908-716,มีความรู้พื้นฐานทางกายวิภาคศาสตร์ของมนุษย์,,3.3,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,180,PPSV-201908-716,รู้ชื่อโรคที่เป็นคำย่อที่พบบ่อยในโรงพยาบาล,,3.3,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,180,PPSV-201908-716,สามารถเขียนคำย่อที่เป็นศัพท์แพทย์ได้บางคำและบอกความหมายได้,,3.3,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,180,PPSV-201908-716,สามารถค้นหาข้อมูลในตำรา หรือแหล่งข้อมูลอื่นได้,,3.3,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,180,PPSV-201908-716,สามารถสอนงานให้ผู้อื่นสามารถปฏิบัติได้ถูกต้อง,,3.3,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,180,PPSV-201908-716,สามารถอ่านศัพท์แพทย์ได้และสามารถบอกความหมายของคำศัพท์ได้,,3.3,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,178,PPSV-201908-716,รู้ USER และ PASSWARD ของหน่วยงานตนเอง และสามารถเปิดเข้าระบบ HIS ได้,,4.02,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
