Id หลัก,Facter ID,กลุ่มหัวข้อ,โค้ดการประเมิน,ชื่อ competency,ตัวอย่าง,น้ำหนัก,Target,คะแนน 1,คะแนน 2,คะแนน 3,คะแนน 4,คะแนน 5,,
,5,69,PPSV-201908-545,การเตรียมความพร้อมของโปรแกรมรายงานผลการตรวจ,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,69,PPSV-201908-545,การเตรียมความพร้อมของกล้องส่องตรวจและโปรแกรมบันทึกภาพก่อนทำหัตถการ,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,69,PPSV-201908-545,การเตรียมความพร้อมของอุปกรณ์ เวชภัณฑ์ ยา และ Specimen เก็บสิ่งส่งตรวจ,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,69,PPSV-201908-545,การเตรียมผู้ป่วยและการช่วยแพทย์ในการทำหัตถการ,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,69,PPSV-201908-545,การให้คำแนะนำการปฏิบัติตัวก่อนขณะ และหลังการทำหัตถการ,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,69,PPSV-201908-545,การดูแลส่งต่อผู้รับบริการ เอกสารและสิ่งส่งตรวจไปยังหน่วยงานที่เกี่ยวข้อง,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,69,PPSV-201908-545,การตรวจสอบการเตรียมตัวผู้ป่วยก่อนทำหัตถการ,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,69,PPSV-201908-545,การติดต่อบริษัทในการทำ Capsule endoscopy,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,69,PPSV-201908-545,การทวนสอบความถูกต้องของผู้ป่วย (ถูกคน   ถูกหัตถการ) รวมถึงเอกสารต่างๆ,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,69,PPSV-201908-545,การนัดหมายรับ Set case,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,69,PPSV-201908-545,การบันทึกทางการพยาบาล และการรายงานผลการตรวจถูกต้อง ครบถ้วน,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,69,PPSV-201908-545,การประเมินสภาวะผู้ป่วยขณะทำหัตถการ ขณะพบความผิดปกติรายงานแพทย์ได้ถูกต้อง ครบถ้วน,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,69,PPSV-201908-545,การประเมินอาการของผู้ป่วยก่อนขณะ และหลังการทำหัตถการ,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,69,PPSV-201908-545,ส่งต่อข้อมูลสภาวะของผู้ป่วย และข้อมูลผลการตรวจ,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-545,เริ่มการช่วยชีวิตด้วยการนวดหัวใจ (Chest compression),,0.9,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-545,การให้ข้อมูลญาติ,,0.9,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-545,การบันทึกข้อมูล (CPR Record   แบบบันทึกทางการพยาบาล),,0.9,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-545,ความสามารถในการประเมินผู้ป่วย หัวใจหยุดเต้น / หยุดหายใจ,,0.9,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-545,จัดการดูแลและประสานการดูแลเมื่อเกิดภาวะ Pre Arrest sign,,0.9,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-545,ดูแล Post CPR,,0.9,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-545,ตามทีมช่วยชีวิตได้ในเวลาที่รวดเร็ว (เป็นไปตามนโยบาย),,0.9,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-545,ทักษะการกดนวดหัวใจถูกต้อง (กดลึก-ปล่อยสุด-อัตรา ถูกต้อง),,0.9,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-545,บันทึกส่งต่อข้อมูลและวางแผนการดูแลเมื่อผู้ป่วยมีภาวะ Pre Arrest sign,,0.9,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-545,ประเมินภาวะ early warning sign ได้,,0.9,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-545,ประเมินอาการ (ประเมินซ้ำ ในภาวะ Arrest),,0.9,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,24,PPSV-201908-545,ประเมินการได้รับสารน้ำและสารอาหารประจำวันของผู้ป่วยเบื้องต้นได้,,1.1,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,24,PPSV-201908-545,ประเมินการได้รับอาหารเสริม/วิตามินประจำวัน,,1.1,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,24,PPSV-201908-545,ประเมินความสมดุลระหว่างน้ำหนักและส่วนสูง(BMI)ของผู้ป่วยได้,,1.1,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,24,PPSV-201908-545,ประเมินผิวหนัง ความตึงตัวของผิวหนังรวมถึง Conjunctiva,,1.1,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,24,PPSV-201908-545,ประเมินภาวะฟัน การเคี้ยวและการกลืน,,1.1,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,24,PPSV-201908-545,ประสานสหสาขาในการจัดการด้านโภชนาการได้ถูกต้อง (ตามนโยบาย),,1.1,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,24,PPSV-201908-545,สอนและแนะนำการได้รับสารอาหารและน้ำในกรณีผู้ป่วยไม่มีปัญหาเฉพาะด้านของร่างกาย,,1.1,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,24,PPSV-201908-545,สอนและแนะนำการได้รับสารอาหารและน้ำในกรณีผู้ป่วยที่ต้องได้รับอาหารเฉพาะโรค,,1.1,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,24,PPSV-201908-545,สอนและแนะนำการได้รับสารอาหารและน้ำในกรณีผู้ป่วยที่ต้องได้รับอาหารช่องทางพิเศษ NG Tube,,1.1,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,20,PPSV-201908-545,กรณีการบริหารยาHigh Alert Drug มีการ cross check และเฝ้าระวังการบริหาร (ตามนโยบาย),,1.3,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,20,PPSV-201908-545,"การเฝ้าติดตามประเมินอาการหลังให้ยาและการรายงานแก้ไขปัญหา
เมื่อเกิดภาวะแทรกซ้อน",,1.3,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,20,PPSV-201908-545,การให้ข้อมูลเกี่ยวกับยา อาการข้างเคียงของยาแก่ผู้ป่วยและครอบครัวทุกครั้งก่อน Admin ยา,,1.3,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,20,PPSV-201908-545,การจัดเตรียมยาตามหลัก Aseptic เทคนิค / จัดเก็บยาในสถานที่สะอาด ปลอดภัยและถูกต้องตามมาตรฐาน,,1.3,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,20,PPSV-201908-545,การซักประวัติการใช้ยาและการแพ้ยา รวมทั้งยาที่ได้รับการรักษาต่อเนื่อง(Medreconcile),,1.3,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,20,PPSV-201908-545,การบริหารยาตามหลัก 6 R (Right drug - Right dose -Right time - Right Patient - Right route - Right technique),,1.3,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,20,PPSV-201908-545,การบันทึกการบริหารยาและการแพ้ยา ตามเวลาและอาการที่เกิดขึ้นจริง,,1.3,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,20,PPSV-201908-545,การรับคำสั่งแพทย์ / การทวนสอบคำสั่งแพทย์,,1.3,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,21,PPSV-201908-545,การเตรียมสารน้ำทางหลอดเลือดดำตามหลัก Aseptic เทคนิคในสถานที่สะอาดปลอดภัย และการจัดเก็บสารละลายทางหลอดเลือดดำที่มีความเข้มข้นสูงตามมาตรฐาน,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,21,PPSV-201908-545,การเฝ้าติดตามประเมินอาการหลังให้สารน้ำทางหลอดเลือดดำและการรายงานแก้ไขปัญหาเมื่อเกิดภาวะแทรกซ้อน,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,21,PPSV-201908-545,การเลือกตำแหน่งเส้นเลือดที่เหมาะสมกับการให้สารน้ำทางหลอดเลือดดำ,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,21,PPSV-201908-545,การให้ข้อมูลความรู้เกี่ยวกับการให้สารน้ำทางหลอดเลือดดำ แก่ผู้ป่วยและครอบครัว,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,21,PPSV-201908-545,การบริหารสารน้ำทางหลอดเลือดดำ ตามหลัก 6 R (Right drug - Right dose -Right time - Right Patient - Right route - Right technique),,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,21,PPSV-201908-545,การบันทึกการบริหารสารน้ำทางหลอดเลือดดำโดยระบุบริเวณที่ให้และชนิดของ catheter และอาการและอาการแสดงที่เป็นผลลัพธ์ที่เกิดขึ้นก่อน ขณะและหลังการได้รับสารน้ำ,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,21,PPSV-201908-545,การรับคำสั่งแพทย์/การทวนสอบคำสั่งการให้สารน้ำทางหลอดเลือดดำ,,1.4,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,68,PPSV-201908-545,การเตรียมอุปกรณ์ในการทำหัตถการ Colonoscopy   Gastroscopy ERCP Urea breath test,,0.8,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,68,PPSV-201908-545,การให้ข้อมูลถึงความจำเป็นในการส่ง สิ่งส่งตรวจทางห้องปฏิบัติการ,,0.8,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,68,PPSV-201908-545,การให้คำแนะนำการปฏิบัติตัวก่อนขณะ และหลังส่องกล้องทางเดินอาหาร,,0.8,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,68,PPSV-201908-545,การให้คำแนะนำการปฏิบัติตัวก่อนขณะ และหลังส่องตรวจ Colonoscopy   Gastroscopy ERCP,,0.8,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,68,PPSV-201908-545,การช่วยแพทย์ทำหัตถการColonoscopy   Gastroscopy ERCP Urea breath test,,0.8,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,68,PPSV-201908-545,การดูแลและแก้ไขภาวะผิดปกติ ของอาการผู้ป่วย,,0.8,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,68,PPSV-201908-545,การดูแลส่งต่อผู้รับบริการ เอกสาร และสิ่งส่งตรวจไปยังหน่วยงานที่เกี่ยวข้อง,,0.8,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,68,PPSV-201908-545,การตรวจสอบการเตรียมตัวผู้ป่วยก่อนทำหัตถการ,,0.8,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,68,PPSV-201908-545,การตรวจสอบความถูกต้องของ Report,,0.8,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,68,PPSV-201908-545,การทวนสอบความถูกต้องของผู้ป่วย (ถูกคน   ถูกหัตถการ) รวมถึงเอกสารต่างๆ,,0.8,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,68,PPSV-201908-545,การประเมินอาการของผู้ป่วยก่อนขณะ และหลังทำหัตถการ,,0.8,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,68,PPSV-201908-545,การรายงานแพทย์ เมื่อผู้ป่วยมีภาวะผิดปกติได้ทันท่วงที,,0.8,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,67,PPSV-201908-545,ความรู้เกี่ยวกับยาการเฝ้าระวังอาการหลังได้รับยา,,1.3,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,67,PPSV-201908-545,ความรู้เรื่อง  การเตรียมตัวผู้ป่วยและขั้นตอนการตรวจ Capsule endoscopy,,1.3,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,67,PPSV-201908-545,ความรู้เรื่อง เครื่องมือ อุปกรณ์ เวชภัณฑ์ที่ใช้ในงานส่องกล้องทางเดินอาหาร การเตรียมอุปกรณ์ในการทำหัตถการ Colonoscopy   Gastroscopy ERCP Urea breath test,,1.3,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,67,PPSV-201908-545,ความรู้เรื่อง การเตรียมตัวผู้ป่วยและขั้นตอนการตรวจ Colonoscopy   Gastroscopy ERCP Urea breath test,,1.3,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,67,PPSV-201908-545,ความรู้เรื่อง การทำความสะอาดเครื่องมือ สามารถนิเทศงานแก่เจ้าหน้าที่ผู้รับผิดชอบได้,,1.3,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,67,PPSV-201908-545,ความรู้เรื่อง การทำงานของกล้องส่องตรวจทางเดินอาหาร,,1.3,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,67,PPSV-201908-545,ความรู้เรื่องภาวะแทรกซ้อนจากการส่องกล้องทางเดินอาหาร อาการและอาการแสดง,,1.3,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,67,PPSV-201908-545,ความรู้เรื่องลักษณะทางกายวิภาคของระบบทางเดินอาหาร  กลุ่มโรคระบบทางเดินอาหาร อาการและอาการแสดง ข้อบ่งชี้ในการส่องกล้องทางเดินอาหาร,,1.3,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,18,PPSV-201908-546,การดูแลต่อเนื่องและใช้กระบวนการตั้งแต่แรกรับจนจำหน่าย,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,18,PPSV-201908-546,การปฏิบัติการพยาบาล (Nursing Implementation) - การบันทึกทางการพยาบาลตามนโยบาย,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,18,PPSV-201908-546,การปฏิบัติการพยาบาล (Nursing Implementation) - การปฏิบัติการพยาบาลตามแผน,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,18,PPSV-201908-546,การปฏิบัติตามจรรยาบรรณวิชาชีพและการปฏิบัติตามสิทธิผู้ป่วย,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,18,PPSV-201908-546,การประเมินผลการพยาบาล (Nursing Evauation),,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,18,PPSV-201908-546,การประเมินภาวะสุขภาพ (Health Assessment) - การเก็บรวบรวมข้อมูล,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,18,PPSV-201908-546,การประเมินภาวะสุขภาพ (Health Assessment) - การวิเคราะห์ข้อมูล,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,18,PPSV-201908-546,การประสานงานร่วมกันกับทีมสหสาขาวิชาชีพ,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,18,PPSV-201908-546,การวางแผนการพยาบาล (Nursing Planning) - เกณฑ์การประเมินผลการพยาบาล,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,18,PPSV-201908-546,การวางแผนการพยาบาล (Nursing Planning) - การกำหนดเป้าหมายของการพยาบาล,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,18,PPSV-201908-546,การวางแผนการพยาบาล (Nursing Planning) - การกำหนดกิจกรรมการพยาบาล,,0.7,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
