Id หลัก,Facter ID,กลุ่มหัวข้อ,โค้ดการประเมิน,ชื่อ competency,ตัวอย่าง,น้ำหนัก,Target,คะแนน 1,คะแนน 2,คะแนน 3,คะแนน 4,คะแนน 5,,
,5,25,PPSV-201908-616,สามารถอธิบายความหมายของผ้าเปื้อนทั่วไปและผ้าเปื้อนติดเชื้อได้ และจัดการแยกผ้าลงถังถูกต้อง ไม่มีอุปกรณ์หรือของใช้ต่างๆติดไปกับผ้าเปื้อน,,0.6,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,25,PPSV-201908-616,อธิบายแนวทางการเคลื่อนย้ายผู้ป่วยที่มีอาการทางระบบทางเดินหายใจ,,0.6,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,25,PPSV-201908-616,อธิบายการปฏิบัติตัวเพื่อป้องกันการแพร่กระจายเชื้อได้ถูกต้อง,,0.6,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,25,PPSV-201908-616,อธิบายความหมายของ PPE และเลือกใช้ PPE ได้ถูกต้องกับสถานการณ์,,0.6,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,25,PPSV-201908-616,อธิบายความหมายของ Standard precaution,,0.6,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,25,PPSV-201908-616,อธิบายความหมายของ Transmission-base Precaution,,0.6,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,25,PPSV-201908-616,"อธิบายความหมายของผู้ป่วยกลุ่ม  Airborne , Droplet , Contact",,0.6,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,25,PPSV-201908-616,"อธิบายชนิดของโรคในกลุ่ม  Airborne , Droplet , Contact",,0.6,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,25,PPSV-201908-616,อธิบายหลักการในการแยกผู้ป่วยได้,,0.6,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,23,PPSV-201908-616,เลือกเครื่องมือประเมินความเจ็บปวดได้ถูกต้อง เหมาะสมกับผู้ป่วย,,0.85,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,23,PPSV-201908-616,การให้ความรู้ผู้ป่วยเรื่องความปวดให้คำแนะนำถึงวิธีการอื่นๆ เพื่อลดความเจ็บปวดแก่ผู้ป่วยและครอบครัว,,0.85,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,23,PPSV-201908-616,"การประเมินอาการปวดให้ครอบคลุมในเรื่อง ต่อไปนี้  ตำแหน่ง , ลักษณะ , ความถี่ , ระยะเวลา , ปัจจัยและผลกระทบของอาการปวด",,0.85,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,23,PPSV-201908-616,ช่วยเหลือ ดูแลประสานบริการ และบำบัดอาการปวด โดยเลือกใช้วิธีการจัดการกับความเจ็บปวด ได้อย่างเหมาะสมและต่อเนื่อง,,0.85,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,23,PPSV-201908-616,ป้องกันภาวะแทรกซ้อนอื่นที่อาจเกิดจากการจัดการความปวด,,0.85,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,23,PPSV-201908-616,ประเมินพยาธิสภาพและสาเหตุของอาการปวดและความผิดปกติที่เกิดร่วมกับอาการปวด,,0.85,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,23,PPSV-201908-616,ประเมินระดับของความเจ็บปวด (PAIN Score) และบันทึกผลได้ถูกต้อง,,0.85,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,23,PPSV-201908-616,มีการประเมินอาการปวดและประเมินซ้ำได้ถูกต้อง (ตามนโยบาย),,0.85,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,23,PPSV-201908-616,วางแผนการดูแลเพื่อร่วมกับผู้ป่วยแล ะญาติ และสหสาขาวิชาชีพ เพื่อลดความเจ็บปวด ประเมินผลและบันทึก,,0.85,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,23,PPSV-201908-616,วางแผนจำหน่าย โดยการมีส่วนร่วมของผู้ป่วยและญาติ,,0.85,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,23,PPSV-201908-616,สรุปปัญหาความเจ็บปวด  เพื่อการดูแลต่อเนื่อง เมื่อปัญหาสิ้นสุดหรือจำหน่ายผู้ป่วยลงในแบบบันทึก,,0.85,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-616,เริ่มการช่วยชีวิตด้วยการนวดหัวใจ (Chest compression),,0.8,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-616,การให้ข้อมูลญาติ,,0.8,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-616,"การบันทึกข้อมูล (CPR Record , แบบบันทึกทางการพยาบาล)",,0.8,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-616,ความสามารถในการประเมินผู้ป่วย หัวใจหยุดเต้น / หยุดหายใจ,,0.8,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-616,จัดการดูแลและประสานการดูแลเมื่อเกิดภาวะ Pre Arrest sign,,0.8,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-616,ดูแล Post CPR,,0.8,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-616,ตามทีมช่วยชีวิตได้ในเวลาที่รวดเร็ว (เป็นไปตามนโยบาย),,0.8,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-616,ทักษะการกดนวดหัวใจถูกต้อง (กดลึก-ปล่อยสุด-อัตรา ถูกต้อง),,0.8,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-616,บันทึกส่งต่อข้อมูลและวางแผนการดูแลเมื่อผู้ป่วยมีภาวะ Pre Arrest sign,,0.8,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-616,ประเมินภาวะ early warning sign ได้,,0.8,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,19,PPSV-201908-616,ประเมินอาการ (ประเมินซ้ำ ในภาวะ Arrest),,0.8,4,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การ Monitor และการบันทึก Recovery room record ระหว่างพักฟื้นได้อย่างถูกต้อง ครบถ้วน,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การเตรียมความพร้อมของผู้ป่วยทางด้านร่างกายและจิตใจ,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การเตรียมความพร้อมของห้องผ่าตัด ทีมผ่าตัด และทีมวิสัญญี,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การเตรียมความพร้อมของอุปกรณ์หรือเครื่องมือ ที่ใช้ในการผ่าตัดให้เพียงพอ พร้อมใช้ ตามลำดับการใช้งาน ได้อย่างถูกต้อง ครบถ้วน,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การเตรียมผ้าและการคลุมผ้าปราศจากเชื้อเพื่อการผ่าตัดโดยยึดหลัก ปราศจากเชื้อที่เหมาะสม และถูกต้อง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การเตรียมผิวหนังผู้รับบริการผ่าตัดก่อนผ่าตัดได้อย่างถูกต้อง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การให้ข้อมูลผู้ป่วยเกี่ยวกับโรค แผนการรักษา ขั้นตอนการผ่าตัด การปฏิบัติตัวของผู้ป่วย ให้กำลังใจผู้ป่วย,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การขอเวลานอก (Time Out) ร่วมกับทีมผ่าตัดได้อย่างถูกต้อง ครบถ้วน,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การจัดการกับความเจ็บปวด และการดูแลแผลผ่าตัด,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การช่วยแพทย์ในการเย็บปิดแผลผ่าตัดได้ถูกต้องตรงตามมาตรฐานวิชาชีพ โดยยึดหลักปราศจากเชื้อ,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การช่วยแพทย์ในการทำผ่าตัด/หัตถการถูกขั้นตอน,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การตรวจนับเครื่องมือ ผ้าซับโลหิต ผ้าก๊อส เข็มไหมเย็บ และเวชภัณฑ์ ก่อนผ่าตัดตามแนวทางการตรวจนับ (Sponge Count),,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,"การตรวจสอบความถูกต้องของผู้ป่วย,หัถการ,เอกสารยินยอมทำหัตถการ และการบันทึกเอกสารการก่อนผ่าตัด (Check list)",,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การตรวจสอบความพร้อมใช้ของเครื่องจี้ห้ามเลือดไฟฟ้า ได้อย่างถูกต้อง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การติดตามเยี่ยมผู้ป่วยหลังผ่าตัด เพื่อประเมินภาวะแทรกซ้อนหลังผ่าตัด และการระงับความรู้สึกภายใน 24 ชั่วโมง หลังผ่าตัด ให้คำแนะนำกับผู้ป่วยและครอบครัว การปฏิบัติตัวหลังผ่าตัด,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การบันทึกทางการพยาบาล ถูกต้อง ครบถ้วน,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การประเมินผู้ป่วยก่อนทำผ่าตัด หัตถการทางด้านร่างกายและจิตใจ,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,การล้างมือก่อนผ่าตัด และการใส่อุปกรณ์ PPE ตามหลัก Universal Precautions,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,ความรู้เรื่อง การส่งทำความสะอาดเครื่องมือผ่าตัดได้อย่างถูกต้อง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,ความรู้เรื่องภาวะแทรกซ้อนจากการผ่าตัดคลอด และการระงับความรู้สึก อาการและอาการแสดง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,ช่วยเคลื่อนย้ายผู้ป่วยเข้าห้องผ่าตัด และจัดท่าผู้ป่วยเพื่อผ่าตัดได้ถูกต้อง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,ช่วยเคลื่อนย้ายผู้รับบริการหลังผ่าตัดอย่างถูกต้อง เหมาะสม,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,ช่วยวิสัญญีแพทย์ในการเตรียมความพร้อมของอุปกรณ์ ยาและเวชภัณฑ์ที่ใช้ในในการดูแลผู้ป่วยหลังผ่าตัดที่ห้องพักฟื้นได้อย่างถูกต้อง และครบถ้วน,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,ตรวจสอบความพร้อมใช้ของ Monitor EKG ได้อย่างถูกต้อง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,ทำความสะอาดแผลผ่าตัด และบริเวณร่างกายผู้ป่วย หลังผ่าตัดอย่างถูกต้อง เหมาะสม,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,ประเมินความเสี่ยงจากการผ่าตัด หรือการระงับความรู้สึกของผู้ป่วยผ่าตัดได้,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,ส่งเครื่องมือผ่าตัดได้ตรงตามความต้องการของศัลยแพทย์ โดยยึดหลักปราศจากเชื้อ ไม่เกิดการบาดเจ็บจากเครื่องมือขณะช่วยผ่าตัด ป้องกันการปนเปื้อนเชื้อตลอดการผ่าตัด,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,95,PPSV-201908-616,สามารถประเมินสถานการณ์ช่วยเหลือแพทย์ในระหว่างผ่าตัด ระหว่างพักฟื้นร่วมตัดสินใจกับแพทย์ และรายงานแพทย์ได้อย่างทันที กรณีที่มีปัญหา หรือมีอาการเปลี่ยนแปลง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การ Monitor และการบันทึก Recovery room record ระหว่างพักฟื้นได้อย่างถูกต้อง ครบถ้วน,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การเตรียมความพร้อมของผู้ป่วยทางด้านร่างกายและจิตใจ,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การเตรียมความพร้อมของห้องผ่าตัด ทีมผ่าตัด และทีมวิสัญญี,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การเตรียมความพร้อมของอุปกรณ์หรือเครื่องมือ ที่ใช้ในการผ่าตัดให้เพียงพอ พร้อมใช้ ตามลำดับการใช้งาน ได้อย่างถูกต้อง ครบถ้วน,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การเตรียมผ้าและการคลุมผ้าปราศจากเชื้อเพื่อการผ่าตัดโดยยึดหลัก ปราศจากเชื้อที่เหมาะสม และถูกต้อง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การเตรียมผิวหนังผู้รับบริการผ่าตัดก่อนผ่าตัดได้อย่างถูกต้อง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การให้ข้อมูลผู้ป่วยเกี่ยวกับโรค แผนการรักษา ขั้นตอนการผ่าตัด การปฏิบัติตัวของผู้ป่วย ให้กำลังใจผู้ป่วย,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การขอเวลานอก (Time Out) ร่วมกับทีมผ่าตัดได้อย่างถูกต้อง ครบถ้วน,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การจัดการกับความเจ็บปวด และการดูแลแผลผ่าตัด,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การช่วยแพทย์ในการเย็บปิดแผลผ่าตัดได้ถูกต้องตรงตามมาตรฐานวิชาชีพ โดยยึดหลักปราศจากเชื้อ,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การช่วยแพทย์ในการทำผ่าตัด/หัตถการถูกขั้นตอน,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การตรวจนับเครื่องมือ ผ้าซับโลหิต ผ้าก๊อส เข็มไหมเย็บ และเวชภัณฑ์ ก่อนผ่าตัดตามแนวทางการตรวจนับ (Sponge Count),,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,"การตรวจสอบความถูกต้องของผู้ป่วย,หัถการ,เอกสารยินยอมทำหัตถการ และการบันทึกเอกสารการก่อนผ่าตัด (Check list)",,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การตรวจสอบความพร้อมใช้ของเครื่องจี้ห้ามเลือดไฟฟ้า ได้อย่างถูกต้อง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การติดตามเยี่ยมผู้ป่วยหลังผ่าตัด เพื่อประเมินภาวะแทรกซ้อนหลังผ่าตัด และการระงับความรู้สึกภายใน 24 ชั่วโมง หลังผ่าตัด ให้คำแนะนำกับผู้ป่วยและครอบครัว การปฏิบัติตัวหลังผ่าตัด,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การบันทึกทางการพยาบาล ถูกต้อง ครบถ้วน,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การประเมินผู้ป่วยก่อนทำผ่าตัด หัตถการทางด้านร่างกายและจิตใจ,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,การล้างมือก่อนผ่าตัด และการใส่อุปกรณ์ PPE ตามหลัก Universal Precautions,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,ความรู้เรื่อง การส่งทำความสะอาดเครื่องมือผ่าตัดได้อย่างถูกต้อง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,ความรู้เรื่องภาวะแทรกซ้อนจากการผ่าตัดคลอด และการระงับความรู้สึก อาการและอาการแสดง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,ช่วยเคลื่อนย้ายผู้ป่วยเข้าห้องผ่าตัด และจัดท่าผู้ป่วยเพื่อผ่าตัดได้ถูกต้อง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,ช่วยเคลื่อนย้ายผู้รับบริการหลังผ่าตัดอย่างถูกต้อง เหมาะสม,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,ช่วยวิสัญญีแพทย์ในการเตรียมความพร้อมของอุปกรณ์ ยาและเวชภัณฑ์ที่ใช้ในในการดูแลผู้ป่วยหลังผ่าตัดที่ห้องพักฟื้นได้อย่างถูกต้อง และครบถ้วน,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,ตรวจสอบความพร้อมใช้ของ Monitor EKG ได้อย่างถูกต้อง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,ทำความสะอาดแผลผ่าตัด และบริเวณร่างกายผู้ป่วย หลังผ่าตัดอย่างถูกต้อง เหมาะสม,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,ประเมินความเสี่ยงจากการผ่าตัด หรือการระงับความรู้สึกของผู้ป่วยผ่าตัดได้,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,ส่งเครื่องมือผ่าตัดได้ตรงตามความต้องการของศัลยแพทย์ โดยยึดหลักปราศจากเชื้อ ไม่เกิดการบาดเจ็บจากเครื่องมือขณะช่วยผ่าตัด ป้องกันการปนเปื้อนเชื้อตลอดการผ่าตัด,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,94,PPSV-201908-616,สามารถประเมินสถานการณ์ช่วยเหลือแพทย์ในระหว่างผ่าตัด ระหว่างพักฟื้นร่วมตัดสินใจกับแพทย์ และรายงานแพทย์ได้อย่างทันที กรณีที่มีปัญหา หรือมีอาการเปลี่ยนแปลง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,93,PPSV-201908-616,การ Monitor และการบันทึก Recovery room record ระหว่างพักฟื้นได้อย่างถูกต้อง ครบถ้วน,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,93,PPSV-201908-616,การเตรียมความพร้อมของผู้ป่วยทางด้านร่างกายและจิตใจ,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,93,PPSV-201908-616,การเตรียมความพร้อมของห้องผ่าตัด ทีมผ่าตัด และทีมวิสัญญี,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,93,PPSV-201908-616,การเตรียมความพร้อมของอุปกรณ์หรือเครื่องมือ ที่ใช้ในการผ่าตัดให้เพียงพอ พร้อมใช้ ตามลำดับการใช้งาน ได้อย่างถูกต้อง ครบถ้วน,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,93,PPSV-201908-616,การเตรียมผ้าและการคลุมผ้าปราศจากเชื้อเพื่อการผ่าตัดโดยยึดหลัก ปราศจากเชื้อที่เหมาะสม และถูกต้อง,,0.35,3,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
